file name,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch1
ch_type,Overall
x_unit,
y_unit,g
unit,g
db_ref,1.000000e+000
detection,rms
data
record,rpm,value,value(dB),time,alarm,note
1151,0.000000e+000,5.113295e-001,-5.825983e+000,2020-06-23T17:03:09.703000,Normal,
1152,0.000000e+000,5.123890e-001,-5.808004e+000,2020-06-23T17:03:09.753000,Normal,
1153,0.000000e+000,5.123890e-001,-5.808004e+000,2020-06-23T17:03:09.803000,Normal,
1154,0.000000e+000,5.083892e-001,-5.876074e+000,2020-06-23T17:03:09.853000,Normal,
1155,0.000000e+000,5.083892e-001,-5.876074e+000,2020-06-23T17:03:09.903000,Normal,
1156,0.000000e+000,5.012767e-001,-5.998450e+000,2020-06-23T17:03:09.953000,Normal,
1157,0.000000e+000,5.012767e-001,-5.998450e+000,2020-06-23T17:03:10.004000,Normal,
1158,0.000000e+000,4.966101e-001,-6.079688e+000,2020-06-23T17:03:10.053000,Normal,
1159,0.000000e+000,4.966101e-001,-6.079688e+000,2020-06-23T17:03:10.104000,Normal,
1160,0.000000e+000,4.974108e-001,-6.065696e+000,2020-06-23T17:03:10.153000,Normal,
1161,0.000000e+000,4.974108e-001,-6.065696e+000,2020-06-23T17:03:10.204000,Normal,
1162,0.000000e+000,5.009037e-001,-6.004915e+000,2020-06-23T17:03:10.253000,Normal,
1163,0.000000e+000,5.009037e-001,-6.004915e+000,2020-06-23T17:03:10.304000,Normal,
1164,0.000000e+000,5.043698e-001,-5.945018e+000,2020-06-23T17:03:10.354000,Normal,
1165,0.000000e+000,5.043698e-001,-5.945018e+000,2020-06-23T17:03:10.403000,Normal,
1166,0.000000e+000,5.082421e-001,-5.878588e+000,2020-06-23T17:03:10.454000,Normal,
1167,0.000000e+000,5.082421e-001,-5.878588e+000,2020-06-23T17:03:10.503000,Normal,
1168,0.000000e+000,5.100729e-001,-5.847355e+000,2020-06-23T17:03:10.554000,Normal,
1169,0.000000e+000,5.100729e-001,-5.847355e+000,2020-06-23T17:03:10.603000,Normal,
1170,0.000000e+000,5.074516e-001,-5.892108e+000,2020-06-23T17:03:10.654000,Normal,
1171,0.000000e+000,5.074516e-001,-5.892108e+000,2020-06-23T17:03:10.704000,Normal,
1172,0.000000e+000,5.039549e-001,-5.952167e+000,2020-06-23T17:03:10.753000,Normal,
1173,0.000000e+000,5.039549e-001,-5.952167e+000,2020-06-23T17:03:10.804000,Normal,
1174,0.000000e+000,5.049799e-001,-5.934519e+000,2020-06-23T17:03:10.853000,Normal,
1175,0.000000e+000,5.049799e-001,-5.934519e+000,2020-06-23T17:03:10.904000,Normal,
1176,0.000000e+000,5.089379e-001,-5.866705e+000,2020-06-23T17:03:10.953000,Normal,
1177,0.000000e+000,5.089379e-001,-5.866705e+000,2020-06-23T17:03:11.004000,Normal,
1178,0.000000e+000,5.105032e-001,-5.840030e+000,2020-06-23T17:03:11.054000,Normal,
1179,0.000000e+000,5.105032e-001,-5.840030e+000,2020-06-23T17:03:11.104000,Normal,
1180,0.000000e+000,5.090732e-001,-5.864395e+000,2020-06-23T17:03:11.154000,Normal,
1181,0.000000e+000,5.090732e-001,-5.864395e+000,2020-06-23T17:03:11.204000,Normal,
1182,0.000000e+000,5.087157e-001,-5.870496e+000,2020-06-23T17:03:11.254000,Normal,
1183,0.000000e+000,5.087157e-001,-5.870496e+000,2020-06-23T17:03:11.304000,Normal,
1184,0.000000e+000,5.099153e-001,-5.850039e+000,2020-06-23T17:03:11.354000,Normal,
1185,0.000000e+000,5.099153e-001,-5.850039e+000,2020-06-23T17:03:11.404000,Normal,
1186,0.000000e+000,5.083503e-001,-5.876739e+000,2020-06-23T17:03:11.454000,Normal,
1187,0.000000e+000,5.083503e-001,-5.876739e+000,2020-06-23T17:03:11.504000,Normal,
1188,0.000000e+000,5.037826e-001,-5.955136e+000,2020-06-23T17:03:11.554000,Normal,
1189,0.000000e+000,5.037826e-001,-5.955136e+000,2020-06-23T17:03:11.604000,Normal,
1190,0.000000e+000,5.000730e-001,-6.019331e+000,2020-06-23T17:03:11.654000,Normal,
1191,0.000000e+000,5.000730e-001,-6.019331e+000,2020-06-23T17:03:11.704000,Normal,
1192,0.000000e+000,4.984333e-001,-6.047859e+000,2020-06-23T17:03:11.753000,Normal,
1193,0.000000e+000,4.984333e-001,-6.047859e+000,2020-06-23T17:03:11.804000,Normal,
